year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,공항철도 1호선,디지털미디어시티,75,1,3137,650,4980,4557,13462,20246,15408,80679,9641,28421,6662,12047,7704,9955,8941,10329,10074,10962,10820,10000,12604,9166,13915,9450,21801,10729,78744,14839,34851,13077,20689,8079,18749,6801,15783,6298,6752,4622,847,1841,0,2,0,0,0,3,272754,317580,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
2016,1,경의선,디지털미디어시티,6,2,846,186,1919,840,6227,2013,6155,3917,3695,2752,3126,2288,3238,2216,3462,2344,3517,2820,3205,2554,3191,2836,3481,3152,4370,3847,4933,6082,3244,5715,2182,3532,2051,3479,1659,3514,879,2350,75,495,0,1,0,0,0,0,56935,63471,37.576646000000004,126.90098400000001
