stopNo,x,y
23183,127.0477909496,37.5229351646
23184,127.0492045241,37.5202583193
23185,127.0443044632,37.5235573811
23186,127.0523509664,37.5189828118
23187,127.0565441506,37.5197540224
23188,127.0579408838,37.5191874549
23189,127.0594353837,37.5149677625
23190,127.0590150429,37.5141416642
23191,127.057639012,37.5135467163
23192,127.0601628839,37.5151079658
23193,127.0623659475,37.5143904484
23194,127.0647588832,37.5148306999
23195,127.065604,37.512568
23196,127.0659072571,37.5098749124
23197,127.0627189531,37.5104082978
23198,127.0609747705,37.5119023351
23199,127.0620909328,37.5101428048
23200,127.0418085871,37.5153159325
23201,127.0617005963,37.5086670057
23202,127.0563179719,37.5078226593
23203,127.0549014268,37.5104103876
23204,127.0520466841,37.5157795361
23205,127.0426083399,37.5172385944
23206,127.0478648484,37.5181863405
23207,127.0506609729,37.5175616133
23208,127.0519071624,37.5152344318
23209,127.0546026643,37.5102276026
23210,127.0515286905,37.512663758
23211,127.0518271312,37.5123779785
23212,127.0461375271,37.5110917636
23213,127.046512905,37.5108104729
23214,127.0485231624,37.5058067497
23215,127.044202384,37.5096985003
23216,127.0430458617,37.5128095277
23217,127.0554269279,37.5066831874
23218,127.050205,37.505143
23219,127.0565229085,37.4915855937
23220,127.0550936879,37.4918872375
23221,127.0537770662,37.4946749575
23222,127.0541425059,37.4964463596
23223,127.05956007,37.4981982
23224,127.0611545494,37.4979369667
23225,127.0620556876,37.4962613463
23226,127.0614984174,37.4938592964
23227,127.0585796232,37.4925595861
23228,127.0565474837,37.4911818874
23229,127.0596110202,37.4925770923
23230,127.0622527099,37.4938201539
23231,127.06408,37.492458
23232,127.0557167163,37.4902876559
23233,127.0628615031,37.4955959062
23234,127.0615233829,37.4980989737
23235,127.0632605821,37.4994452048
23236,127.0683966854,37.4984286024
23237,127.0669737834,37.4957666584
23238,127.0677076244,37.4956049426
23239,127.064278,37.492785
23240,127.0694459465,37.4981062966
23241,127.051217,37.505447
23242,127.0643170582,37.5074914751
23243,127.0671559796,37.5097831979
23244,127.0634111908,37.5076875039
23245,127.0656234398,37.5035340192
23246,127.0638660962,37.4999449909
23247,127.0599174839,37.5010563167
23248,127.0618980584,37.5039658555
23249,127.0614966158,37.5040741974
23250,127.0585599583,37.5035827869
23251,127.0616639386,37.5081065399
23252,127.0521475206,37.4981160997
23253,127.0512135652,37.5001223629
23254,127.0517545871,37.5006961294
23255,127.0563510713,37.5021979661
23256,127.0567856535,37.502541078
23257,127.0517750918,37.5009078795
23258,127.049965539,37.5027442041
23259,127.050462265,37.5047611955
23260,127.054803,37.506043
23261,127.0582125979,37.5034252657
23262,127.0591748622,37.501646012
23263,127.0600675492,37.4987273789
23264,127.0566485239,37.4976896078
23265,127.0539289896,37.4967735576
23266,127.0257548004,37.5046361677
23267,127.0311108359,37.5062420273
23268,127.0344860558,37.50553234
23269,127.034620914,37.5060900826
23270,127.0348624465,37.5073948067
23271,127.0388431877,37.5079882917
23272,127.0398643568,37.5075256865
23273,127.0406479555,37.5091077534
23274,127.0430848706,37.5098268696
23275,127.0440935191,37.5092335728
23276,127.0481759639,37.5058843866
23277,127.044057,37.503232
23278,127.0419791463,37.5047549674
23279,127.0414645036,37.5047578524
23280,127.0386328674,37.5015409767
23281,127.0368321879,37.5014045842
23282,127.036296199,37.5016570588
23283,127.0350786317,37.5004418394
23284,127.0298390986,37.4988294041
23285,127.0269678944,37.4999348463
23286,127.0257902121,37.502359976
23287,127.0291477897,37.4981357274
23288,127.0337900061,37.4995717499
23289,127.0379751499,37.4981539451
23290,127.0420406067,37.5155194988
23291,127.0387194718,37.491838771
23292,127.034025034,37.494097481
23293,127.0341054359,37.4943308436
23294,127.033598088,37.4902625053
23295,127.0306529668,37.492195273
23296,127.0459926766,37.496245263
23297,127.0456136271,37.4959516503
23298,127.0442567199,37.4998041369
23299,127.0437950854,37.4998793449
23300,127.0477691476,37.4993812973
23301,127.0473484575,37.4994508516
23302,127.0402858339,37.4961932806
23303,127.0408425358,37.4966904984
23304,127.03857548,37.4977185179
23305,127.038818,37.501137
23306,127.044247,37.502783
23307,127.0498724735,37.5022648571
23308,127.0512977977,37.4992545645
23309,127.0522475418,37.4972023372
23310,127.0513667479,37.4958925195
23311,127.0476983171,37.49471181
23312,127.0417858592,37.4928082151
23313,127.0398633221,37.4949426926
23314,127.0390292015,37.4915800523
23315,127.0424021052,37.4926349836
23316,127.0489606775,37.4881449495
23317,127.0445616798,37.4861642605
23318,127.0379686178,37.4852510407
23319,127.032807632,37.4877243166
23320,127.1036016062,37.4848498526
23321,127.0328763684,37.4897472768
23322,127.0423551365,37.4835581756
23323,127.0449776694,37.4859190024
23324,127.04938,37.487972
23325,127.0502898045,37.487046846
23326,127.0508009097,37.4870096821
23327,127.0521107665,37.4891681578
23329,127.0524662508,37.4897356961
23330,127.0481867043,37.4944367753
23331,127.05194,37.495722
23332,127.053435578,37.4947508051
23333,127.054525,37.492538
23334,127.057243,37.485803
23335,127.058605,37.484231
23336,127.06061,37.482588
23337,127.0618884925,37.4814103351
23338,127.0583603693,37.4767507104
23339,127.0542194513,37.4808563189
23340,127.0531952093,37.4827274791
23341,127.0568897219,37.4831736073
23342,127.0573427938,37.4860067851
23343,127.0586456019,37.484374823
23344,127.0606773703,37.4826779173
23345,127.0636367512,37.4802460794
23346,127.0640806819,37.4837015782
23347,127.0656239958,37.484782057
23348,127.065984,37.485273
23349,127.068262,37.4844
23350,127.0692132252,37.4836833643
23351,127.067244,37.48653
23352,127.0661225469,37.4884889232
23353,127.0674711689,37.4867075784
23354,127.066409,37.488693
23355,127.068378,37.489554
23356,127.0684494389,37.4893130095
23357,127.070593,37.490243
23358,127.0705986589,37.4899488254
23359,127.0757916225,37.4922272031
23360,127.072156,37.492262
23361,127.0737267782,37.488952997
23362,127.074602709,37.4884739608
23363,127.0528285196,37.4822653767
23364,127.0557160414,37.4789078251
23365,127.0522540318,37.4724246532
23366,127.062987,37.477958
23367,127.0522140057,37.4717704673
23368,127.0507511248,37.4719206884
23369,127.0480450265,37.474526919
23370,127.0452517449,37.4772430549
23371,127.053089776,37.4807432926
23372,127.0493324033,37.4790607546
23373,127.0468254619,37.4787698164
23374,127.0451416579,37.4784379636
23375,127.0451980681,37.4782315888
23376,127.0472425588,37.4785641982
23377,127.0494939548,37.4788507294
23378,127.0512016967,37.4794240061
23379,127.053272,37.480688
23380,127.0909893034,37.4843993977
23381,127.0847497652,37.4834885153
23382,127.0805834065,37.4829129209
23383,127.0821222482,37.4828046299
23384,127.0859753943,37.4833831017
23385,127.0937686591,37.4843205406
23386,127.0829902821,37.4865445092
23387,127.0824491516,37.4870251768
23388,127.083279317,37.4851178573
23389,127.0875200547,37.4901997236
23390,127.036340012,37.5078051738
23392,127.0826482499,37.4891453359
23393,127.1138013671,37.4782539161
23394,127.113478,37.477818
23395,127.0724873208,37.4924140029
23397,127.0788924716,37.4932344092
23398,127.0833781371,37.4946712918
23399,127.0865721019,37.493870617
23400,127.0875119448,37.4919722007
23401,127.1022257643,37.4876513072
23402,127.1007452609,37.4883076816
23403,127.1000329815,37.4884191226
23404,127.1007358421,37.4871885183
23405,127.1081157396,37.4691406041
23406,127.0972460057,37.4853495847
23407,127.0976066393,37.4852808034
23408,127.1023747694,37.4864806826
23409,127.1023331951,37.4871957963
23410,127.1028677279,37.4873984409
23411,127.1078609297,37.4689447525
23412,127.102535,37.465344
23413,127.099922,37.465433
23414,127.1068384861,37.4646708281
23416,127.1099619862,37.4646562486
23417,127.1163609853,37.4656909003
23418,127.1211804938,37.4679153957
23419,127.1207679842,37.4679987199
23420,127.1188445352,37.4670229687
23421,127.1094061183,37.4648820415
23422,127.1086114219,37.4656874635
23423,127.1073661254,37.4720437058
23424,127.1064975422,37.4753555596
23425,127.1049172484,37.4820720116
23426,127.1043990475,37.4826545844
23427,127.1061715911,37.4751251698
23428,127.106920465,37.4722247345
23429,127.0287139855,37.5260014748
23430,127.0284969369,37.5235045824
23431,127.0333616903,37.5079530218
23432,127.0398932882,37.5215035461
23433,127.0578405883,37.4757047818
23434,127.0985783615,37.465765644
23435,127.068123,37.501358
23436,127.0683334735,37.5010463418
23437,127.0949599244,37.4650999852
23438,127.0636517443,37.5072431315
23439,127.096478,37.465062
23442,127.1098002318,37.4767574013
23444,127.0538687446,37.4806032686
23445,127.0578638641,37.4765644257
23446,127.0973806587,37.4723483229
23447,127.0918212766,37.4703090634
23448,127.0921459315,37.4704574934
23449,127.0795788268,37.4824720603
23450,127.089107,37.483863
23453,127.0557931346,37.5078337216
23454,127.1066580598,37.464988181
23456,127.0555062053,37.4900100449
23457,127.063512,37.480169
23458,127.064041,37.478975
23459,127.0562995319,37.4787422534
23462,127.0804871277,37.4911914327
23463,127.1017437146,37.4732412477
23464,127.1018882443,37.4731023528
23465,127.0933527923,37.4845282141
23466,127.063564,37.483553
23467,127.0619497434,37.4816418871
23468,127.0554585033,37.4744335616
23469,127.0473231493,37.4933990531
23470,127.055736,37.474195
23471,127.0954144804,37.4722940582
23472,127.0467216289,37.4936020408
23473,127.0660087348,37.5095036021
23474,127.0619599602,37.4871674571
23475,127.0689681358,37.486456207
23476,127.0723122938,37.4868209572
23477,127.0735368375,37.4878420538
23479,127.0654139271,37.488967804
23480,127.0937284528,37.4675204419
23481,127.0413200765,37.4889759836
23482,127.09386997,37.4676816278
23483,127.0593762963,37.4860703372
23484,127.058961369,37.4861696665
23488,127.0410365057,37.4915406247
23491,127.0623425063,37.4875628407
23492,127.0722129312,37.4869760079
23493,127.0683416746,37.486464681
23500,127.0719615667,37.4972478422
23501,127.0713978002,37.4966786872
23504,127.0411549665,37.486903501
23505,127.0550785982,37.482117469
23507,127.0395300499,37.5213549869
23508,127.0729688713,37.4875450415
23509,127.065960162,37.5044376369
23510,127.0441265479,37.4980860271
23511,127.0673638246,37.5019092536
23512,127.0395194722,37.4948581044
23513,127.0436142072,37.4980790086
23514,127.0575278976,37.5073192617
23515,127.0570801003,37.4837132774
23516,127.0552198327,37.4769112276
23517,127.0525204974,37.4751476791
23518,127.0507196343,37.4755125128
23519,127.0489716615,37.4772532862
23520,127.0760972384,37.4980697598
23521,127.076162131,37.4984896319
23522,127.055172236,37.4818263684
23523,127.0583443873,37.5070845749
23524,127.047757,37.478407
23525,127.0417922422,37.4900562415
23526,127.1072950785,37.4756585108
23527,127.1076846516,37.4760978962
23528,127.110393,37.476668
23529,127.0414335753,37.4865461779
23530,127.1048905745,37.4751236105
23531,127.015683,37.524552
23532,127.0670297734,37.512854221
23533,127.0624439196,37.4776181903
23536,127.0298909242,37.5153474836
23537,127.102457,37.465026
23538,127.1049627778,37.4750109081
23540,127.050674442,37.475562093
23541,127.0820736198,37.482799257
23543,127.1060868044,37.4647336817
23544,127.1026507999,37.486711087
23545,127.0496563833,37.4765501377
23546,127.0837487838,37.4842740914
23552,127.0831278825,37.486220916
23557,127.0478168168,37.4783549106
23558,127.0843625606,37.4880871291
23562,127.1043695699,37.4882883158
23564,127.0867278996,37.4896761036
23569,127.0877105812,37.4887280795
23573,127.0436209282,37.4824106082
23574,127.0272571889,37.4992607551
23575,127.0474431396,37.5114525879
23578,127.0454119821,37.4841905171
23579,127.0816026028,37.4895038011
23584,127.1069395952,37.4721616398
23586,127.080747403,37.4913516516
23595,127.0653367838,37.488685801
23597,127.0782615093,37.4933177303
23598,127.0503202915,37.5004642646
23600,127.0753812691,37.4923887632
23641,127.0264400922,37.5010162887
23695,127.0450398782,37.4859433086
23697,127.0446557472,37.4979146187
23698,127.0455126584,37.4842517535
23720,127.0452549325,37.4844032382
23728,127.0795608241,37.4932186422
23731,127.0435555535,37.4827701733
23738,127.0460354686,37.4941024226
23741,127.0640097664,37.5079304784
23749,127.046452,37.485055
23756,127.0427156329,37.4931043457
23781,127.0631256245,37.509754783
23789,127.0610359891,37.5078996127
23804,127.0610138468,37.5084898455
23805,127.0550656528,37.5060715084
23806,127.0551984022,37.5066283272
23807,127.0507925638,37.5047424957
23808,127.0505621601,37.5052436071
23809,127.0443408136,37.5027725812
23810,127.0441001779,37.5032475521
23811,127.0348815674,37.4998687965
23812,127.0348444801,37.5003770293
23813,127.0301126142,37.4983670689
23814,127.0293968328,37.4987123716
23815,127.0826658438,37.4917702392
23818,127.0608110362,37.5122583543
23819,127.0844466897,37.4925024781
23823,127.0863914747,37.4931669875
23827,127.0355822953,37.4845119763
23828,127.0492205758,37.4878492793
23829,127.053238036,37.4897386698
23830,127.0618634984,37.493608599
23831,127.0685662305,37.4958414376
23832,127.0737651349,37.4888592582
23838,127.0672656518,37.4958593062
23839,127.0618695113,37.4940429277
23840,127.0544289663,37.4906638465
23841,127.035433202,37.484871562
23842,127.0195788884,37.5169031397
23843,127.0205692856,37.5229772839
23844,127.0550813599,37.5228274622
23848,127.0305025892,37.5284087616
23855,127.0648043953,37.5151343457
23856,127.0408987126,37.4856393401
23857,127.0665041929,37.5018655867
23858,127.0621094253,37.5147131775
23860,127.0556409396,37.4789376247
23863,127.053876736,37.4759850974
23866,127.0358079831,37.4906376166
23867,127.0826919567,37.4887857648
23869,127.0874193772,37.4901736661
23871,127.0997013176,37.4886789869
23872,127.0878769507,37.491739445
23874,127.0841549821,37.4925603569
23875,127.0813220852,37.4894436205
23876,127.0450698684,37.4982163309
23877,127.0824080525,37.4918172767
23878,127.0827108625,37.4864455837
23880,127.0834928843,37.4839651936
23883,127.050799086,37.5010137322
23884,127.1077413737,37.465202563
23911,127.0800445003,37.4928867094
23912,127.0426789882,37.5032714481
23916,127.0570484232,37.5134253544
23917,127.0803833657,37.4914519224
23918,127.0368399956,37.4850648693
23920,127.0362732557,37.484621701
23921,127.0366159066,37.484670255
23922,127.0629628992,37.5099477054
23923,127.0628002796,37.5102676828
23924,127.0448374004,37.493403627
23925,127.0467177715,37.4946716521
23929,127.0608701566,37.5084466668
23930,127.0271088192,37.5049413383
23931,127.0287672149,37.5055113436
23941,127.0976359573,37.4669667015
23942,127.1009142069,37.4667819238
23943,127.1014802722,37.465707319
23944,127.1029015023,37.4878639673
23946,127.094546034,37.4667907948
23947,127.094359428,37.4667341741
23948,127.1000144931,37.4669133493
23949,127.0967849592,37.4671845684
23950,127.1052090729,37.4886145019
23958,127.103725133,37.4630299812
23960,127.0554068847,37.5086421913
23961,127.1033941267,37.4607252367
23962,127.1017345829,37.4665036794
23963,127.089179735,37.4812748441
23964,127.0918528925,37.4813620057
23965,127.0946082689,37.482083419
23967,127.1013337511,37.4635231597
23968,127.0942667912,37.4820890986
23969,127.0927451217,37.4814270894
23970,127.0895874825,37.4818476385
23971,127.0944687015,37.48349376
23972,127.0947875737,37.4834908013
23981,127.0829148138,37.4888585981
23993,127.1020570823,37.4634008877
23994,127.0876822994,37.4906537597
23995,127.1019761885,37.4612716392
23998,127.102532299,37.4653657923
24001,127.0984435627,37.5155364196
24002,127.0995621522,37.513671106
24003,127.1058262006,37.5068001738
24004,127.1052520216,37.507105259
24005,127.1089442853,37.5034082968
24006,127.108453771,37.5036628588
24007,127.1118384337,37.5002084826
24008,127.111232788,37.5005992316
24009,127.1171609467,37.4943822012
24010,127.1164919903,37.4947387984
24011,127.1213627915,37.4883648963
24012,127.120775,37.48901
24013,127.124748,37.482125
24014,127.123873,37.48309
24015,127.1261237834,37.4790433896
24016,127.125472,37.479907
24017,127.100831041,37.512576995
24101,127.122691097,37.5371644071
24102,127.1216872598,37.5342990571
24103,127.1579544326,37.4980157075
24104,127.15843,37.498135
