"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190410","경의선","서강대","2704","2692","20190413"
"20190410","경의선","공덕","4031","3462","20190413"
"20190410","경의선","효창공원앞","3370","3555","20190413"
"20190410","경의선","신촌","1167","1493","20190413"
"20190410","경의선","서울역","4489","6004","20190413"
"20190410","경원선","소요산","2880","2173","20190413"
"20190410","경원선","동두천","2719","2958","20190413"
"20190410","경원선","보산","1702","1572","20190413"
"20190410","경원선","동두천중앙","4065","4051","20190413"
"20190410","경원선","지행","8284","8183","20190413"
"20190410","경원선","덕정","8214","8028","20190413"
"20190410","경원선","덕계","2534","2222","20190413"
"20190410","경원선","양주","9901","8899","20190413"
"20190410","경원선","녹양","5768","5316","20190413"
"20190410","경원선","가능","7949","7568","20190413"
"20190410","경원선","의정부","21304","21954","20190413"
"20190410","경원선","회룡","14765","14228","20190413"
"20190410","경원선","망월사","12110","12043","20190413"
"20190410","경원선","도봉산","7718","4737","20190413"
"20190410","경원선","도봉","7245","6927","20190413"
"20190410","경원선","방학","11416","11154","20190413"
"20190410","경원선","녹천","5952","4915","20190413"
"20190410","경원선","월계","9287","8353","20190413"
"20190410","경원선","광운대","12376","11993","20190413"
"20190410","경원선","석계","10900","12300","20190413"
"20190410","경원선","신이문","10506","9482","20190413"
"20190410","경원선","외대앞","12657","12450","20190413"
"20190410","경원선","청량리(서울시립대입구)","15756","17333","20190413"
"20190410","경원선","왕십리(성동구청)","18039","19035","20190413"
"20190410","경원선","응봉","2133","1894","20190413"
"20190410","경원선","옥수","46","23","20190413"
"20190410","경원선","한남","4916","4693","20190413"
"20190410","경원선","서빙고","2277","2195","20190413"
"20190410","경원선","이촌(국립중앙박물관)","4764","3632","20190413"
"20190410","경부선","광명","2996","2342","20190413"
"20190410","경부선","서동탄","1955","1681","20190413"
"20190410","경부선","당정","8996","8580","20190413"
"20190410","경부선","천안","8305","6893","20190413"
"20190410","경부선","두정","7429","8559","20190413"
"20190410","경부선","직산","968","1034","20190413"
"20190410","경부선","성환","7193","6729","20190413"
"20190410","경부선","평택","14581","14390","20190413"
"20190410","경부선","지제","2718","2634","20190413"
"20190410","경부선","서정리","6365","6040","20190413"
"20190410","경부선","송탄","5250","5001","20190413"
"20190410","경부선","진위","2035","1803","20190413"
"20190410","경부선","오산","11126","10747","20190413"
"20190410","경부선","오산대","4439","4319","20190413"
"20190410","경부선","세마","3330","3025","20190413"
"20190410","경부선","병점","19973","19939","20190413"
"20190410","경부선","세류","4047","3773","20190413"
"20190410","경부선","독산","19951","21045","20190413"
"20190410","경부선","수원","47142","49943","20190413"
"20190410","경부선","화서","9754","9638","20190413"
"20190410","경부선","성균관대","18883","18192","20190413"
"20190410","경부선","의왕","10862","10591","20190413"
"20190410","경부선","군포","8872","8569","20190413"
"20190410","경부선","금정","30761","31095","20190413"
"20190410","경부선","명학","12773","12985","20190413"
"20190410","경부선","안양","33329","32994","20190413"
"20190410","경부선","관악","9628","8995","20190413"
"20190410","경부선","석수","13541","11891","20190413"
"20190410","경부선","금천구청","14251","13859","20190413"
"20190410","경부선","가산디지털단지","20394","23493","20190413"
"20190410","경부선","구로","23389","24063","20190413"
"20190410","경부선","신길","11564","9618","20190413"
"20190410","경부선","신도림","4269","4405","20190413"
"20190410","경부선","영등포","47063","49054","20190413"
"20190410","경부선","대방","16901","17298","20190413"
"20190410","경부선","노량진","12714","12338","20190413"
"20190410","경부선","용산","37378","38262","20190413"
"20190410","경부선","남영","13464","14447","20190413"
"20190410","경부선","서울역","5606","1388","20190413"
"20190410","경강선","여주","2717","2439","20190413"
"20190410","경강선","세종대왕릉","256","263","20190413"
"20190410","경강선","부발","1951","1791","20190413"
"20190410","경강선","이천","2648","2791","20190413"
"20190410","경강선","신둔도예촌","1546","1281","20190413"
"20190410","경강선","곤지암","2495","2389","20190413"
"20190410","경강선","초월","2980","2928","20190413"
"20190410","경강선","경기광주","7745","7387","20190413"
"20190410","경강선","삼동","2426","2111","20190413"
"20190410","경강선","이매","1327","1174","20190413"
"20190410","경강선","판교","4377","4281","20190413"
"20190410","9호선2~3단계","중앙보훈병원","8236","7468","20190413"
"20190410","9호선2~3단계","둔촌오륜","1165","1086","20190413"
"20190410","9호선2~3단계","올림픽공원(한국체대)","5163","5304","20190413"
"20190410","9호선2~3단계","한성백제","2149","1964","20190413"
"20190410","9호선2~3단계","송파나루","4009","4254","20190413"
"20190410","9호선2~3단계","석촌","7257","5690","20190413"
"20190410","9호선2~3단계","석촌고분","5191","5210","20190413"
"20190410","9호선2~3단계","삼전","5515","5596","20190413"
"20190410","9호선2~3단계","종합운동장","5177","4681","20190413"
"20190410","9호선2~3단계","봉은사","18044","18013","20190413"
"20190410","9호선2~3단계","삼성중앙","6872","7092","20190413"
"20190410","9호선2~3단계","선정릉","10015","10668","20190413"
"20190410","9호선2~3단계","언주","10395","10319","20190413"
"20190410","9호선","신논현","34996","35321","20190413"
"20190410","9호선","사평","3758","3646","20190413"
"20190410","9호선","고속터미널","12711","18267","20190413"
"20190410","9호선","신반포","3391","3419","20190413"
"20190410","9호선","구반포","3577","3797","20190413"
"20190410","9호선","동작(현충원)","3570","3011","20190413"
"20190410","9호선","흑석(중앙대입구)","12918","13050","20190413"
"20190410","9호선","노들","5233","4499","20190413"
"20190410","9호선","노량진","31944","32156","20190413"
"20190410","9호선","샛강","6356","6600","20190413"
"20190410","9호선","여의도","28280","28365","20190413"
"20190410","9호선","국회의사당","26486","24935","20190413"
"20190410","9호선","당산","22231","22012","20190413"
"20190410","9호선","선유도","8645","8464","20190413"
"20190410","9호선","신목동","4862","4392","20190413"
"20190410","9호선","염창","19678","19148","20190413"
"20190410","9호선","등촌","11862","12053","20190413"
"20190410","9호선","증미","8169","8171","20190413"
"20190410","9호선","가양","23934","23098","20190413"
"20190410","9호선","양천향교","10306","10727","20190413"
"20190410","9호선","마곡나루","11006","10887","20190413"
"20190410","9호선","신방화","8343","8204","20190413"
"20190410","9호선","공항시장","3288","3739","20190413"
"20190410","9호선","김포공항","9531","12371","20190413"
"20190410","9호선","개화","8335","5233","20190413"
"20190410","8호선","모란","5017","3713","20190413"
"20190410","8호선","수진","6599","6149","20190413"
"20190410","8호선","신흥","5091","5598","20190413"
"20190410","8호선","단대오거리","13456","12545","20190413"
"20190410","8호선","남한산성입구(성남법원.검찰청)","17854","16842","20190413"
"20190410","8호선","산성","6626","6450","20190413"
"20190410","8호선","복정","14236","12036","20190413"
"20190410","8호선","장지","21071","19984","20190413"
"20190410","8호선","문정","23721","24795","20190413"
"20190410","8호선","가락시장","8896","10413","20190413"
"20190410","8호선","송파","11051","10527","20190413"
"20190410","8호선","석촌","9494","11433","20190413"
"20190410","8호선","잠실(송파구청)","17773","20526","20190413"
"20190410","8호선","몽촌토성(평화의문)","7768","7948","20190413"
"20190410","8호선","강동구청","12431","12690","20190413"
"20190410","8호선","천호(풍납토성)","20396","23127","20190413"
"20190410","8호선","암사","22035","19249","20190413"
"20190410","7호선","부평구청","14264","11338","20190413"
"20190410","7호선","굴포천","10487","11228","20190413"
"20190410","7호선","삼산체육관","6173","5428","20190413"
"20190410","7호선","상동","16014","16788","20190413"
"20190410","7호선","부천시청","13980","14126","20190413"
"20190410","7호선","신중동","17240","17097","20190413"
"20190410","7호선","춘의","10951","10827","20190413"
"20190410","7호선","부천종합운동장","6506","5461","20190413"
"20190410","7호선","까치울","8813","8306","20190413"
"20190410","7호선","온수(성공회대입구)","14245","13708","20190413"
"20190410","7호선","천왕","11016","10096","20190413"
"20190410","7호선","광명사거리","30260","29062","20190413"
"20190410","7호선","철산","27768","28322","20190413"
"20190410","7호선","가산디지털단지","50304","51089","20190413"
"20190410","7호선","남구로","19070","20421","20190413"
"20190410","7호선","대림(구로구청)","10944","10877","20190413"
"20190410","7호선","신풍","13434","13036","20190413"
"20190410","7호선","보라매","11341","11502","20190413"
"20190410","7호선","신대방삼거리","20071","19367","20190413"
"20190410","7호선","장승배기","12608","12411","20190413"
"20190410","7호선","상도","14472","14492","20190413"
"20190410","7호선","숭실대입구(살피재)","20997","21060","20190413"
"20190410","7호선","남성","13991","13034","20190413"
"20190410","7호선","이수","18888","18356","20190413"
"20190410","7호선","내방","16986","17510","20190413"
"20190410","7호선","고속터미널","19655","18005","20190413"
"20190410","7호선","반포","7647","7417","20190413"
"20190410","7호선","논현","22899","25002","20190413"
"20190410","7호선","학동","25918","28291","20190413"
"20190410","7호선","강남구청","17557","19727","20190413"
"20190410","7호선","청담","23638","27151","20190413"
"20190410","7호선","뚝섬유원지","8245","7985","20190413"
"20190410","7호선","건대입구","17942","18451","20190413"
"20190410","7호선","어린이대공원(세종대)","20448","21447","20190413"
"20190410","7호선","군자(능동)","17130","13196","20190413"
"20190410","7호선","중곡","12185","11030","20190413"
"20190410","7호선","용마산","7499","6981","20190413"
