line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
경춘선,퇴계원,2018.0,8.666666666666666,0.16666666666666666,2460.6666666666665,595.8333333333334,5397.583333333333,1551.3333333333333,20023.083333333332,3439.75,14648.75,5127.916666666667,9737.25,2528.0,6958.916666666667,2607.75,5376.166666666667,2906.6666666666665,5625.25,3390.5833333333335,5014.75,3494.5833333333335,4014.5833333333335,4071.75,4129.0,5014.666666666667,4534.083333333333,6264.416666666667,4833.083333333333,7870.666666666667,6053.416666666667,13396.75,3566.3333333333335,11409.5,2296.4166666666665,8089.666666666667,2030.8333333333333,6106.75,1402.25,6052.416666666667,689.25,4060.1666666666665,53.083333333333336,1009.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,98988.66666666667,110862.75
경춘선,평내호평,2018.0,506.5833333333333,2.4166666666666665,5411.166666666667,980.3333333333334,9581.5,2259.1666666666665,28767.416666666668,4555.666666666667,21402.166666666668,9288.166666666666,12868.666666666666,7029.166666666667,10524.083333333334,5822.583333333333,8895.333333333334,5349.916666666667,9646.25,6905.333333333333,8123.083333333333,6816.166666666667,7524.0,8520.75,8032.5,8268.083333333334,8019.25,9723.333333333334,9457.583333333334,16427.75,9768.75,17185.916666666668,5876.75,21773.833333333332,4790.916666666667,13162.75,4480.75,11107.416666666666,4312.666666666667,8664.333333333334,1911.0833333333333,8174.916666666667,51.166666666666664,2726.6666666666665,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,174744.66666666666,181463.16666666666
공항철도 1호선,검암,2018.0,1813.6666666666667,3.1666666666666665,10472.833333333334,768.4166666666666,19728.75,3405.5833333333335,44440.583333333336,8972.333333333334,32387.166666666668,17109.583333333332,16849.583333333332,6945.5,13066.666666666666,5698.75,13443.416666666666,5408.916666666667,12790.666666666666,6710.916666666667,10828.0,8004.833333333333,9783.0,9135.916666666666,9571.416666666666,10096.25,11221.333333333334,13868.5,11875.0,16732.666666666668,18345.583333333332,29049.333333333332,8647.333333333334,34198.75,6304.0,23577.166666666668,5577.083333333333,19446.333333333332,4303.083333333333,21343.333333333332,2111.3333333333335,13828.083333333334,471.75,8377.5,1.0,9.916666666666666,0.0,0.0,0.0,0.0,262691.75,264237.5833333333
공항철도 1호선,계양,2018.0,11.583333333333334,0.3333333333333333,9501.416666666666,700.9166666666666,23024.583333333332,3479.5833333333335,64692.083333333336,4550.166666666667,54536.416666666664,6574.0,29070.083333333332,5578.583333333333,20817.083333333332,4761.583333333333,18570.583333333332,5268.666666666667,17097.75,6480.75,14477.083333333334,8196.5,11939.25,10282.083333333334,10979.916666666666,13134.166666666666,12261.5,17684.166666666668,12430.083333333334,23080.916666666668,10798.833333333334,39425.916666666664,6774.333333333333,46226.0,4952.416666666667,30225.0,3956.75,26924.5,2994.1666666666665,28691.666666666668,1442.25,18809.083333333332,234.33333333333334,4975.583333333333,0.6666666666666666,10.666666666666666,0.0,0.0,0.0,0.0,305060.8333333333,332569.5833333333
공항철도 1호선,공덕,2018.0,54.916666666666664,0.6666666666666666,1586.0833333333333,117.83333333333333,2313.3333333333335,1127.75,5038.5,2884.25,5333.333333333333,8985.916666666666,3429.1666666666665,4239.416666666667,2768.0,2724.0,2706.0833333333335,2812.3333333333335,2861.0833333333335,2824.75,2777.4166666666665,3150.5,2592.9166666666665,3140.75,2710.0,3367.6666666666665,2865.9166666666665,4176.083333333333,3592.25,5504.5,7079.5,9753.666666666666,3943.9166666666665,7837.833333333333,2903.0,4669.333333333333,2924.25,4421.166666666667,2327.5833333333335,4621.25,1474.9166666666667,3486.0,127.83333333333333,1568.25,0.25,1.75,0.0,0.0,0.0,0.0,81415.66666666667,63373.333333333336
공항철도 1호선,공항화물청사,2018.0,2.0,0.0,700.8333333333334,524.8333333333334,1851.75,7837.0,2144.0833333333335,14838.0,2586.5,29200.916666666668,2764.0,4764.833333333333,901.75,2391.8333333333335,915.8333333333334,3610.0,1249.75,4202.333333333333,1703.25,1958.5,2393.1666666666665,1305.0833333333333,3211.0833333333335,1014.3333333333334,5227.333333333333,1537.25,8736.25,1610.4166666666667,19938.916666666668,1006.8333333333334,5845.25,2545.1666666666665,3918.5833333333335,3416.0833333333335,4917.75,1062.0,3380.8333333333335,336.1666666666667,903.25,190.66666666666666,8.083333333333334,63.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,83416.16666666667,75316.25
공항철도 1호선,김포공항,2018.0,29.916666666666668,1.8333333333333333,2492.0,1795.9166666666667,4164.75,11501.833333333334,8813.666666666666,22044.166666666668,15179.833333333334,20982.833333333332,16273.0,11069.25,14868.916666666666,10915.083333333334,18157.25,11503.083333333334,17400.0,13001.083333333334,20250.666666666668,12423.0,21082.0,11695.416666666666,21991.333333333332,10676.333333333334,17537.083333333332,12537.75,24049.833333333332,14265.166666666666,30970.083333333332,15289.416666666666,22094.083333333332,10984.333333333334,16809.5,5290.666666666667,18261.25,3989.25,18739.0,3277.6666666666665,6804.25,2178.9166666666665,232.41666666666666,1279.4166666666667,0.8333333333333334,51.083333333333336,0.0,0.4166666666666667,0.0,0.0,206753.91666666666,318189.75
공항철도 1호선,디지털미디어시티,2018.0,76.58333333333333,1.5,3414.9166666666665,700.8333333333334,6248.166666666667,6838.083333333333,16085.833333333334,21696.75,17423.0,85316.83333333333,10875.416666666666,36713.833333333336,8375.416666666666,14819.666666666666,9385.666666666666,11657.833333333334,10895.5,11909.666666666666,12105.083333333334,13544.75,13025.083333333334,11266.25,14269.083333333334,10690.416666666666,17673.833333333332,11353.75,30871.833333333332,13320.333333333334,88400.25,18795.0,36212.833333333336,15738.833333333334,22072.583333333332,9075.916666666666,20351.75,7762.833333333333,16121.75,7373.25,7600.5,5240.666666666667,845.6666666666666,2968.5833333333335,1.8333333333333333,11.0,0.08333333333333333,2.6666666666666665,0.0,0.0,316799.25,364274.0833333333
공항철도 1호선,마곡나루,2018.0,7.0,3.0,605.25,311.25,1468.75,2339.5,3689.25,7514.0,4774.5,19142.75,2539.0,7125.5,1894.0,3611.0,2560.75,3032.0,3178.0,3147.5,3290.0,3810.0,3205.25,3855.25,4120.75,3329.75,5826.75,3259.5,18432.0,3946.25,16024.0,5834.75,6128.5,4395.5,4035.25,2994.0,3350.25,2928.25,2289.0,2918.25,1024.25,1873.5,195.0,1425.75,0.25,0.5,0.25,0.0,0.0,0.0,86797.75,90649.0
공항철도 1호선,서울역,2018.0,150.33333333333334,1.25,5668.75,1233.1666666666667,6262.416666666667,11532.0,12414.0,17698.666666666668,17986.416666666668,25321.416666666668,16990.416666666668,22405.75,18431.583333333332,18856.25,23955.166666666668,19186.583333333332,26136.0,19616.583333333332,25865.416666666668,18948.583333333332,20290.416666666668,18637.333333333332,28772.0,18365.833333333332,29288.666666666668,20548.75,31642.25,19596.75,32349.583333333332,22977.166666666668,25689.5,19238.25,19470.666666666668,14765.083333333334,20454.583333333332,12265.5,14576.333333333334,10606.583333333334,7395.333333333333,5517.25,212.75,3388.25,8.916666666666666,5.333333333333333,0.0,0.0,0.0,0.0,320712.3333333333,385879.1666666667
공항철도 1호선,영종,2018.0,9.833333333333334,0.4166666666666667,1927.0833333333333,124.5,4794.416666666667,1900.25,7660.75,2102.25,6349.666666666667,2400.0833333333335,4910.25,1939.75,4397.5,1612.75,4344.916666666667,1884.1666666666667,3811.75,2287.25,3362.75,2339.9166666666665,3022.25,2843.4166666666665,3238.5,3363.5833333333335,3749.3333333333335,4036.4166666666665,4415.75,4894.833333333333,3294.9166666666665,5993.166666666667,1954.9166666666667,6955.0,1482.75,5324.75,1270.0,5042.833333333333,899.0833333333334,5203.5,489.9166666666667,4069.25,90.5,1553.3333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,65871.66666666667,67485.08333333333
공항철도 1호선,운서,2018.0,69.58333333333333,1.9166666666666667,7283.333333333333,622.1666666666666,10159.416666666666,6431.25,16722.916666666668,10578.833333333334,15234.666666666666,13728.5,10146.0,10125.583333333334,9975.25,5897.166666666667,10872.833333333334,5604.25,11296.0,6078.25,8928.5,7061.333333333333,8670.833333333334,7401.833333333333,8957.5,9652.333333333334,12091.083333333334,10576.166666666666,14754.833333333334,12439.5,14079.833333333334,18281.166666666668,7764.833333333333,15550.583333333334,7458.333333333333,13683.416666666666,7563.25,14231.25,6349.666666666667,15243.0,2900.8333333333335,10913.416666666666,302.0,4119.0,1.1666666666666667,1.5833333333333333,0.0,0.0,0.0,0.0,198222.5,193531.08333333334
공항철도 1호선,인천공항1터미널,2018.0,0.4166666666666667,0.08333333333333333,12612.583333333334,5773.166666666667,15189.833333333334,18860.833333333332,17543.333333333332,38290.666666666664,19541.166666666668,38275.166666666664,19919.75,27983.0,18664.666666666668,25024.666666666668,21765.416666666668,32590.416666666668,27976.833333333332,38884.333333333336,30205.25,32847.666666666664,32414.583333333332,32309.166666666668,38597.0,24843.333333333332,36903.916666666664,27214.916666666668,38294.083333333336,26735.333333333332,37916.583333333336,25156.416666666668,27726.5,21618.5,25529.416666666668,17287.666666666668,26601.333333333332,11876.666666666666,28188.75,9251.833333333334,13715.25,8610.416666666666,41.0,7433.416666666667,1.6666666666666667,12.25,0.0,0.0,0.0,0.0,470879.9166666667,491366.9166666667
공항철도 1호선,인천공항2터미널,2018.0,0.9166666666666666,0.9166666666666666,5140.083333333333,3198.6666666666665,4982.083333333333,8792.0,6390.166666666667,14163.166666666666,6805.333333333333,13024.416666666666,7551.75,7187.083333333333,3463.5,8136.333333333333,3668.8333333333335,11482.0,7335.416666666667,12714.583333333334,6900.5,10049.333333333334,9213.25,9380.666666666666,12791.416666666666,10573.583333333334,15287.166666666666,10439.25,18835.666666666668,10119.5,21758.5,4651.916666666667,11539.333333333334,2606.3333333333335,8568.916666666666,2224.1666666666665,8719.75,2379.3333333333335,7202.0,1292.0833333333333,2967.5,993.9166666666666,2.25,849.0833333333334,0.9166666666666666,1.1666666666666667,0.0,0.0,0.0,0.0,144259.5,171142.33333333334
공항철도 1호선,청라국제도시,2018.0,187.16666666666666,0.5,3609.8333333333335,178.91666666666666,15061.75,4922.5,28226.25,8245.083333333334,16887.416666666668,17988.333333333332,10454.75,5263.166666666667,8467.583333333334,3245.0,8262.0,3012.5833333333335,8063.166666666667,3889.25,6950.5,4699.083333333333,6055.75,5326.25,6272.5,6245.833333333333,8006.5,7976.416666666667,12605.666666666666,10159.166666666666,18646.416666666668,15954.833333333334,5990.166666666667,20242.583333333332,4224.583333333333,13702.583333333334,3416.6666666666665,12096.583333333334,2498.0,12950.666666666666,1005.9166666666666,8335.083333333334,147.66666666666666,2345.1666666666665,0.08333333333333333,1.0833333333333333,0.0,0.0,0.0,0.0,166780.66666666666,176871.16666666666
공항철도 1호선,홍대입구,2018.0,187.83333333333334,9.583333333333334,4934.0,584.6666666666666,6294.666666666667,5751.5,10888.5,7745.083333333333,13581.833333333334,20858.25,12057.666666666666,18878.583333333332,12403.666666666666,14684.333333333334,13234.833333333334,15345.5,13373.333333333334,18582.916666666668,13759.666666666666,20019.583333333332,14311.0,19100.5,16207.0,19485.75,19924.166666666668,20214.416666666668,24543.666666666668,23721.166666666668,29327.083333333332,32891.833333333336,23018.333333333332,26853.333333333332,20919.0,15928.916666666666,25314.583333333332,13627.666666666666,27103.083333333332,12409.333333333334,14272.25,10700.583333333334,1362.0833333333333,3065.3333333333335,2.5,7.75,0.0,0.0,0.08333333333333333,0.0,320466.5833333333,318851.0
과천선,경마공원,2018.0,0.3333333333333333,0.08333333333333333,239.33333333333334,550.8333333333334,760.9166666666666,3693.5,1907.75,6234.75,2871.4166666666665,16914.333333333332,2513.5,27902.416666666668,2523.8333333333335,35965.083333333336,3163.6666666666665,24712.083333333332,4381.833333333333,22820.25,5136.916666666667,23357.666666666668,7927.75,17031.083333333332,11614.5,10298.833333333334,19775.333333333332,6113.166666666667,36188.916666666664,3650.9166666666665,77447.75,3325.75,13108.583333333334,2340.4166666666665,6406.0,1377.25,8491.666666666666,1373.0,1522.0833333333333,1246.0,329.25,785.4166666666666,56.666666666666664,311.5833333333333,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,210005.41666666666,208385.75
과천선,과천,2018.0,7.166666666666667,0.5,1317.4166666666667,627.0,5607.0,5380.166666666667,18282.083333333332,3659.0833333333335,19271.916666666668,7596.333333333333,13183.166666666666,5419.416666666667,9207.583333333334,4730.25,8588.083333333334,4144.75,9125.333333333334,4561.083333333333,8858.0,5151.583333333333,7923.083333333333,5764.75,7547.166666666667,6254.25,10149.416666666666,7445.75,10897.083333333334,8370.166666666666,8062.583333333333,12283.75,4187.666666666667,11688.833333333334,2598.5833333333335,7669.833333333333,2029.5,7501.5,1628.8333333333333,7648.083333333333,527.8333333333334,5480.666666666667,111.75,1666.3333333333333,0.3333333333333333,2.0833333333333335,0.0,0.0,0.0,0.0,123046.16666666667,151122.41666666666
과천선,대공원,2018.0,0.25,0.0,63.916666666666664,578.6666666666666,259.25,3723.0,814.5,5076.0,975.0,20056.0,1586.8333333333333,30772.833333333332,2629.4166666666665,27662.5,5926.0,16839.5,11708.416666666666,13596.583333333334,11315.666666666666,13479.666666666666,14460.083333333334,11559.25,19061.916666666668,7165.916666666667,21109.25,4337.083333333333,23092.75,2365.5833333333335,21116.916666666668,1617.25,10098.416666666666,1095.1666666666667,5222.083333333333,609.3333333333334,4194.75,507.9166666666667,1484.4166666666667,343.0,256.3333333333333,247.5,46.166666666666664,93.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,161725.91666666666,157440.08333333334
과천선,범계,2018.0,121.16666666666667,27.5,8074.916666666667,3034.3333333333335,31584.166666666668,11286.25,98122.91666666667,25616.166666666668,88695.41666666667,65547.0,53460.25,50562.5,40387.166666666664,34145.75,39254.833333333336,35236.583333333336,43226.25,37292.583333333336,43379.833333333336,44499.583333333336,41854.166666666664,42401.0,44141.0,44983.666666666664,49127.25,53539.333333333336,56797.916666666664,67671.75,72740.0,100874.91666666667,48481.0,95032.33333333333,48055.5,52091.166666666664,40349.333333333336,41560.833333333336,37464.833333333336,40253.416666666664,15976.166666666666,25155.333333333332,2282.8333333333335,11631.916666666666,0.3333333333333333,12.0,0.0,0.0,0.0,0.0,882455.9166666666,905474.0833333334
과천선,선바위,2018.0,5.416666666666667,0.25,1122.3333333333333,1428.9166666666667,6471.666666666667,10779.5,23208.666666666668,20939.333333333332,31325.833333333332,26206.916666666668,21237.333333333332,15976.333333333334,13744.25,7916.333333333333,11910.333333333334,7338.5,12203.0,7830.416666666667,12715.75,8025.25,11699.25,8255.583333333334,11985.416666666666,9425.916666666666,15378.916666666666,10617.416666666666,25152.25,13991.333333333334,37382.0,19477.916666666668,19844.833333333332,17233.166666666668,11631.166666666666,11195.666666666666,9633.083333333334,10558.666666666666,5994.75,10635.416666666666,2326.6666666666665,5965.583333333333,260.4166666666667,2251.3333333333335,0.25,2.75,0.0,0.0,0.0,0.0,226052.5,287246.1666666667
과천선,인덕원,2018.0,103.41666666666667,3.25,8636.416666666666,2499.75,28423.833333333332,13594.0,90232.25,31526.25,85159.0,109686.41666666667,54239.083333333336,43041.333333333336,41018.5,24740.5,36897.75,22748.333333333332,38115.5,22525.416666666668,38714.333333333336,26664.25,33466.333333333336,28949.916666666668,34179.916666666664,30943.416666666668,39829.333333333336,37629.166666666664,52440.833333333336,49222.75,87941.91666666667,79196.41666666667,38931.666666666664,77513.41666666667,27723.416666666668,44525.333333333336,27253.333333333332,42246.666666666664,19879.416666666668,41456.166666666664,8117.833333333333,29093.333333333332,1261.9166666666667,10977.166666666666,0.3333333333333333,5.583333333333333,0.0,0.0,0.0,0.0,768788.8333333334,794480.9166666666
과천선,정부과천청사,2018.0,9.75,0.4166666666666667,1565.5,1722.3333333333333,5745.25,9711.583333333334,19506.416666666668,24165.583333333332,19358.25,78680.91666666667,16829.333333333332,26160.25,14755.416666666666,18719.833333333332,15215.583333333334,16828.583333333332,17185.5,14270.5,21312.583333333332,16055.25,24983.0,15842.916666666666,22901.75,13670.5,23469.416666666668,13950.333333333334,34128.666666666664,17209.833333333332,64160.75,24081.666666666668,21162.25,22760.75,16506.0,11304.583333333334,19339.916666666668,9662.583333333334,11422.083333333334,8511.083333333334,3991.9166666666665,5737.333333333333,467.0833333333333,1607.9166666666667,0.16666666666666666,2.5833333333333335,0.0,0.0,0.0,0.0,350657.3333333333,376024.8333333333
과천선,평촌,2018.0,28.75,2.1666666666666665,4349.25,2622.5,18996.75,10399.333333333334,61156.916666666664,26221.25,51720.833333333336,77449.5,29881.166666666668,33322.666666666664,22867.0,17271.333333333332,21519.583333333332,16524.166666666668,22275.416666666668,16793.416666666668,21759.666666666668,20362.916666666668,20879.75,19344.0,22375.0,19385.0,25124.833333333332,24197.833333333332,36152.916666666664,29925.583333333332,58141.083333333336,46355.333333333336,28741.833333333332,50143.5,21030.666666666668,26982.083333333332,20626.75,23728.166666666668,16712.666666666668,22086.0,6956.583333333333,13503.25,1103.9166666666667,6720.916666666667,0.3333333333333333,3.1666666666666665,0.0,0.0,0.0,0.0,503344.0833333333,514390.9166666667
